,price,model,model,year,title_status,mileage,color,vin,state
2180,13600,ford,fusion,2019,clean vehicle,32038,red,  3fa6p0lu0kr210790,north carolina
2181,18600,ford,transit,2018,clean vehicle,38279,white,  1ftyr2cm5jka24223,pennsylvania
2182,13700,ford,fusion,2019,clean vehicle,30471,red,  3fa6p0lu8kr225408,north carolina
2183,18200,ford,transit,2018,clean vehicle,41569,white,  1ftyr2cm2jka24227,pennsylvania
2184,13800,ford,fusion,2019,clean vehicle,31142,silver,  3fa6p0lu3kr205504,north carolina
2185,22000,ford,wagon,2018,clean vehicle,31598,black,  1fbzx2ym5jka57441,pennsylvania
2186,13700,ford,fusion,2019,clean vehicle,31380,silver,  3fa6p0lu6kr220563,north carolina
2187,28000,ford,wagon,2018,clean vehicle,22179,black,  1fbzx2xm1jka57423,pennsylvania
2188,13800,ford,fusion,2019,clean vehicle,29266,white,  3fa6p0lu0kr210613,north carolina
2189,18600,ford,transit,2018,clean vehicle,42156,white,  1ftyr2cm6jka24229,pennsylvania
2190,13700,ford,fusion,2019,clean vehicle,30875,red,  3fa6p0lu2kr225727,north carolina
2191,13700,ford,fusion,2019,clean vehicle,30609,silver,  3fa6p0lu5kr210591,north carolina
2192,13800,ford,fusion,2019,clean vehicle,29508,silver,  3fa6p0lu4kr222151,north carolina
2193,17700,ford,hybrid,2019,clean vehicle,12837,gray,  3fa6p0ru6kr257894,north carolina
2194,13900,ford,fusion,2019,clean vehicle,29633,white,  3fa6p0lu0kr210823,north carolina
2195,13900,ford,fusion,2019,clean vehicle,27461,no_color,  3fa6p0lu5kr226287,north carolina
2196,50500,ford,f-650,2018,clean vehicle,74961,white,  1fdnf6dc1jdf00931,pennsylvania
2197,13600,ford,fusion,2019,clean vehicle,32154,gray,  3fa6p0lu2kr207325,north carolina
2198,55000,ford,srw,2018,clean vehicle,37245,black,  1ft7w2bt1jec31753,pennsylvania
2199,13800,ford,fusion,2019,clean vehicle,29345,white,  3fa6p0lu1kr222799,north carolina
2200,56000,ford,srw,2018,clean vehicle,25371,black,  1ft7w2bt4jec50359,pennsylvania
2201,13800,ford,fusion,2019,clean vehicle,30054,silver,  3fa6p0lu3kr210749,north carolina
2202,45800,ford,srw,2018,clean vehicle,11173,white,  1ft7w2bt3jeb02932,pennsylvania
2203,13800,ford,fusion,2019,clean vehicle,30902,no_color,  3fa6p0lu8kr225585,north carolina
2204,5500,nissan,sentra,2018,clean vehicle,31231,silver,  3n1ab7ap9jy345766,north carolina
2205,14400,nissan,altima,2020,clean vehicle,10728,gray,  1n4bl4bv5lc127707,arizona
2206,11450,nissan,sport,2018,clean vehicle,35374,white,  jn1bj1cpxjw108745,florida
2207,11000,nissan,sport,2018,clean vehicle,36715,black,  jn1bj1cp5jw102514,florida
2208,11450,nissan,sport,2018,clean vehicle,33437,red,  jn1bj1cp7jw161029,florida
2209,11000,nissan,sport,2018,clean vehicle,36788,black,  jn1bj1cp5jw108622,florida
2210,11200,nissan,sport,2018,clean vehicle,35491,black,  jn1bj1cp7jw102689,florida
2211,11400,nissan,sport,2018,clean vehicle,33644,black,  jn1bj1cp5jw163832,florida
2212,11450,nissan,sport,2018,clean vehicle,35831,gray,  jn1bj1cp5jw161563,florida
2213,11050,nissan,sport,2018,clean vehicle,35050,gray,  jn1bj1cp3jw108442,florida
2214,11400,nissan,sport,2018,clean vehicle,34924,gray,  jn1bj1cp1jw161494,florida
2215,11050,nissan,sport,2018,clean vehicle,34962,silver,  jn1bj1cp7jw107732,florida
2216,10850,nissan,sport,2018,clean vehicle,39985,gray,  jn1bj1cp8jw161668,florida
2217,10900,nissan,sport,2018,clean vehicle,38816,red,  jn1bj1cp2jw106181,florida
2218,10450,nissan,sport,2018,clean vehicle,41579,red,  jn1bj1cp7jw163492,florida
2219,10800,nissan,sport,2018,clean vehicle,40455,gray,  jn1bj1cp7jw108055,florida
2220,10850,nissan,sport,2018,clean vehicle,39996,white,  jn1bj1cp0jw108009,florida
2221,10800,nissan,sport,2018,clean vehicle,41077,black,  jn1bj1cp1jw105037,florida
2222,10850,nissan,sport,2018,clean vehicle,39183,gray,  jn1bj1cp2jw108545,florida
2223,10800,nissan,sport,2018,clean vehicle,40478,black,  jn1bj1cpxjw152048,florida
2224,10900,nissan,sport,2018,clean vehicle,38806,white,  jn1bj1cp7jw108458,florida
2225,10400,nissan,sport,2018,clean vehicle,45331,blue,  jn1bj1cp6jw106037,florida
2226,10500,nissan,sport,2018,clean vehicle,43531,blue,  jn1bj1cpxjw108647,florida
2227,10800,nissan,sport,2018,clean vehicle,41033,silver,  jn1bj1cpxjw161087,florida
2228,10800,nissan,sport,2018,clean vehicle,40332,gray,  jn1bj1cp9jw108428,florida
2229,11200,nissan,frontier,2019,clean vehicle,22319,silver,  1n6ad0er0kn738643,arizona
2230,11100,nissan,rogue,2019,clean vehicle,22305,blue,  knmat2mt7kp522890,arizona
2231,12200,nissan,maxima,2019,clean vehicle,36996,black,  1n4aa6av0kc367891,arizona
2232,4000,nissan,sentra,2019,clean vehicle,1,black,  3n1ab7ap3ky284206,arizona
2233,9000,nissan,versa,2019,clean vehicle,27611,gray,  3n1cn7ap8kl876794,arizona
2234,14900,nissan,rogue,2019,clean vehicle,26516,silver,  5n1at2mv3kc809079,arizona
2235,4600,nissan,rogue,2019,clean vehicle,31397,blue,  jn8at2mt2kw259864,arizona
2236,6400,nissan,versa,2019,clean vehicle,18300,red,  3n1cn7ap4kl859703,arizona
2237,10400,nissan,note,2019,clean vehicle,26743,white,  3n1ce2cp8kl362332,arizona
2238,7800,nissan,versa,2019,clean vehicle,15832,black,  3n1cn7ap0kl845989,arizona
2239,12300,nissan,sport,2019,clean vehicle,31939,white,  jn1bj1cp9kw215996,arizona
2240,10900,nissan,sentra,2019,clean vehicle,31037,gray,  3n1ab7ap4ky222670,arizona
2241,8500,nissan,versa,2019,clean vehicle,22521,white,  3n1cn7ap0kl859617,arizona
2242,7300,nissan,versa,2019,clean vehicle,31335,white,  3n1cn7ap5kl850671,arizona
2243,5900,nissan,versa,2019,clean vehicle,28315,red,  3n1cn7ap1kl821247,arizona
2244,20000,nissan,armada,2017,clean vehicle,83437,white,  jn8ay2nd3h9007167,texas
2245,11200,nissan,altima,2018,clean vehicle,42250,blue,  1n4al3ap8jc257020,wisconsin
2246,14400,nissan,rogue,2018,clean vehicle,45732,black,  knmat2mv0jp584843,wisconsin
2247,16500,nissan,pathfinder,2018,clean vehicle,49185,white,  5n1dr2mmxjc615473,wisconsin
2248,13400,nissan,rogue,2017,clean vehicle,45826,silver,  knmat2mv3hp582112,wisconsin
2249,12500,nissan,door,2017,clean vehicle,36844,white,  1n4al3ap8hc494018,wisconsin
2250,6500,nissan,door,2013,clean vehicle,104343,gray,  5n1ar2mm9dc642588,illinois
2251,19800,nissan,pathfinder,2018,clean vehicle,34138,white,  5n1dr2mn0jc622571,florida
2252,8800,nissan,versa,2018,clean vehicle,34761,white,  3n1cn7ap0jl803031,florida
2253,12800,nissan,rogue,2018,clean vehicle,32656,blue,  knmat2mt3jp508547,florida
2254,8800,nissan,versa,2018,clean vehicle,34837,red,  3n1cn7apxjl833122,florida
2255,3500,nissan,altima,2019,clean vehicle,30099,white,  1n4bl4ev8kc201874,missouri
2256,750,nissan,sentra,2018,clean vehicle,37088,gray,  3n1ab7ap3jy312956,missouri
2257,10800,nissan,door,2017,clean vehicle,41729,blue,  1n4al3ap3hc221262,florida
2258,22300,nissan,titan,2017,clean vehicle,17195,white,  1n6aa1ej0hn508411,texas
2259,8300,nissan,sedan,2018,clean vehicle,43064,gray,  3n1cn7apxjl833105,california
2260,8300,nissan,sedan,2018,clean vehicle,47510,gray,  3n1cn7ap7jl819100,california
2261,8000,nissan,sedan,2018,clean vehicle,52571,gray,  3n1cn7ap9jl817056,california
2262,15200,nissan,frontier,2018,clean vehicle,12129,black,  1n6bd0ct0jn772776,alabama
2263,6700,nissan,sedan,2017,clean vehicle,62280,white,  3n1cn7ap4hl810879,california
2264,7500,nissan,door,2017,clean vehicle,74859,gray,  1n4al3ap4hn358022,connecticut
2265,10500,nissan,door,2017,clean vehicle,59508,black,  1n4al3ap4hc198591,connecticut
2266,8400,nissan,juke,2017,clean vehicle,58529,white,  jn8af5mrxht705637,connecticut
2267,7000,nissan,door,2015,salvage insurance,24396,black,  1n4al3ap8fc191026,florida
2268,25500,nissan,armada,2020,clean vehicle,10317,black,  jn8ay2nc6l9615894,california
2269,4100,nissan,door,2017,salvage insurance,37619,black,  3n1cn7ap7hl863981,florida
2270,13900,nissan,altima,2020,clean vehicle,15160,black,  1n4bl4bv4lc140657,california
2271,1900,nissan,door,2015,salvage insurance,91898,black,  3n1cn7apxfl814609,florida
2272,14700,nissan,pathfinder,2017,clean vehicle,31198,white,  5n1dr2mm8hc628832,connecticut
2273,1900,nissan,door,2013,salvage insurance,144015,blue,  jn8as5mv0dw660449,ohio
2274,18800,nissan,titan,2017,clean vehicle,15621,white,  1n6aa1r74hn571882,missouri
2275,7800,nissan,versa,2018,clean vehicle,54815,red,  3n1cn7ap9jl828199,california
2276,13500,nissan,door,2016,clean vehicle,53011,red,  1n4aa6apxgc432268,louisiana
2277,8000,nissan,versa,2018,clean vehicle,56255,silver,  3n1cn7ap6jl831688,california
2278,3300,nissan,door,2013,clean vehicle,100225,gray,  jn8as5mt3dw524301,louisiana
2279,7200,nissan,sentra,2017,clean vehicle,54117,silver,  3n1ab7ap8hl685756,connecticut
2280,8000,nissan,door,2017,clean vehicle,54119,gray,  1n4al3ap8hc255116,california
2281,1280,nissan,door,2012,salvage insurance,162176,black,  1n4al2ap1cn403663,indiana
2282,14000,nissan,rogue,2018,clean vehicle,37655,white,  knmat2mv3jp514463,florida
2283,3500,nissan,door,2015,clean vehicle,101178,gray,  3n1ab7apxfy368576,california
2284,600,nissan,door,2012,salvage insurance,206142,silver,  3n1ab6ap0cl688945,kansas
2285,12500,nissan,sport,2018,clean vehicle,43187,gray,  jn1bj1cr5jw281199,california
2286,5800,nissan,door,2013,salvage insurance,105590,gray,  3n1ab7ap3dl795351,texas
2287,8000,nissan,versa,2018,clean vehicle,53903,gray,  3n1cn7ap8jl818263,california
2288,2200,nissan,door,2015,salvage insurance,73382,tan,  3n1cn7apxfl824461,texas
2289,8300,nissan,versa,2018,clean vehicle,48977,white,  3n1cn7ap4jl828918,california
2290,7500,nissan,door,2016,clean vehicle,77504,blue,  1n4al3ap7gc240931,missouri
2291,8000,nissan,versa,2018,clean vehicle,50871,blue,  3n1cn7ap3jl818641,california
2292,3500,nissan,door,2012,clean vehicle,107734,silver,  jn8as5mvxcw706691,missouri
2293,8000,nissan,versa,2018,clean vehicle,53098,white,  3n1cn7apxjl802906,california
2294,2000,nissan,door,2012,salvage insurance,159990,burgundy,  1n4aa5ap4cc822996,oklahoma
2295,7800,nissan,versa,2018,clean vehicle,51552,red,  3n1cn7ap0jl821772,california
2296,8000,nissan,versa,2018,clean vehicle,54692,white,  3n1cn7ap5jl830774,california
2297,18500,nissan,frontier,2019,clean vehicle,18611,white,  1n6ad0ev0kn768867,california
2298,8000,nissan,versa,2018,clean vehicle,51654,blue,  3n1cn7ap1jl822946,california
2299,18300,nissan,frontier,2019,clean vehicle,24046,white,  1n6ad0ev8kn726625,california
2300,7500,nissan,versa,2018,clean vehicle,65184,red,  3n1cn7ap3jl833592,california
2301,29800,nissan,armada,2019,clean vehicle,37398,blue,  jn8ay2ncxk9583031,california
2302,21100,nissan,rogue,2020,clean vehicle,19597,silver,  5n1at2mt6lc714032,south carolina
2303,16200,nissan,rogue,2019,clean vehicle,34122,silver,  knmat2mvxkp508886,california
2304,6998,nissan,doors,2015,clean vehicle,43651,super black,  1n4az0cp5fc322746,vermont
2305,14700,nissan,rogue,2020,clean vehicle,15387,gray,  knmat2mv5lp500471,pennsylvania
2306,19000,nissan,cargo,2020,clean vehicle,264,black,  3n6cm0kn9lk693851,california
2307,7500,nissan,door,2016,clean vehicle,58126,black,  1n4al3apxgn356323,texas
2308,7998,nissan,doors,2015,clean vehicle,62921,cayenne red,  1n4az0cp2fc306536,vermont
2309,10999,nissan,doors,2015,clean vehicle,43279,super black,  1n4az0cp1fc329211,massachusetts
2310,2900,nissan,door,2012,salvage insurance,117844,gray,  jn8as5mv0cw412832,north carolina
2311,8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,  1n4az0cp6fc322884,new hampshire
2312,19925,nissan,murano,2016,clean vehicle,42837,gray,  5n1az2mg7gn100344,alabama
2313,9500,nissan,sentra,2018,clean vehicle,42782,black,  3n1ab7ap3jy262463,new jersey
2314,12750,nissan,doors,2015,clean vehicle,24629,pearl white,  1n4az0cp8fc301146,massachusetts
2315,22800,nissan,door,2015,clean vehicle,35902,blue,  1n6ad0ev4fn729804,alabama
2316,11621,nissan,doors,2015,clean vehicle,12840,glacier white,  1n4az0cp0fc326204,rhode island
2317,11590,nissan,doors,2015,clean vehicle,63933,cayenne red,  1n4az0cp4fc309194,new hampshire
2318,4700,nissan,door,2012,clean vehicle,100079,black,  1n4aa5ap0cc820341,alabama
2319,11390,nissan,doors,2015,clean vehicle,37953,super black,  1n4az0cp7fc314468,new york
2320,14500,nissan,rogue,2017,clean vehicle,8677,blue,  knmat2mv8hp540065,tennessee
2321,12000,nissan,rogue,2020,clean vehicle,11583,blue,  jn8at2mv7lw102351,ohio
2322,15000,nissan,altima,2020,clean vehicle,14320,blue,  1n4bl4cv4lc134145,ohio
2323,7500,nissan,door,2016,clean vehicle,19723,black,  3n1ab7ap9gy325347,georgia
2324,28000,nissan,armada,2018,clean vehicle,29554,gray,  jn8ay2nc4j9558303,pennsylvania
2325,17500,nissan,maxima,2018,clean vehicle,39309,black,  1n4aa6ap0jc397943,pennsylvania
2326,18000,nissan,maxima,2018,clean vehicle,34951,silver,  1n4aa6ap6jc388082,pennsylvania
2327,13200,nissan,sport,2018,clean vehicle,35870,black,  jn1bj1cp2jw186856,pennsylvania
2328,17000,nissan,altima,2018,clean vehicle,44423,gray,  1n4al3ap1jc191541,texas
2329,6700,nissan,xterra,2012,clean vehicle,92982,black,  5n1an0nu7cc517019,georgia
2330,23300,nissan,murano,2018,clean vehicle,36844,white,  5n1az2mg3jn162296,texas
2331,26800,nissan,titan,2018,clean vehicle,33605,white,  1n6aa1ej0jn540880,new mexico
2332,18200,nissan,sport,2018,clean vehicle,28009,black,  jn1bj1cr5jw269215,tennessee
2333,18700,nissan,rogue,2018,clean vehicle,41366,silver,  5n1at2mv4jc797992,virginia
2334,12900,nissan,door,2016,clean vehicle,98354,red,  1n6ad0ev8gn783236,new jersey
2335,16000,nissan,rogue,2018,clean vehicle,39598,no_color,  knmat2mv5jp602138,virginia
2336,19400,nissan,rogue,2020,clean vehicle,21009,black,  knmat2mvxlp505598,minnesota
2337,10900,nissan,sentra,2018,clean vehicle,28880,silver,  3n1ab7ap5jy332934,tennessee
2338,15800,nissan,sport,2018,clean vehicle,28626,black,  jn1bj1cp4jw195994,virginia
2339,19800,nissan,rogue,2020,clean vehicle,14850,silver,  knmat2mv2lp511637,minnesota
2340,19000,nissan,rogue,2018,clean vehicle,41096,black,  jn8at2mv3jw342140,virginia
2341,18000,nissan,rogue,2020,clean vehicle,12748,black,  jn8at2mt4lw003761,minnesota
2342,19800,nissan,rogue,2020,clean vehicle,14531,blue,  jn8at2mv1lw104855,minnesota
2343,19700,nissan,rogue,2020,clean vehicle,15931,black,  knmat2mv1lp508342,minnesota
2344,20100,nissan,rogue,2020,clean vehicle,10875,blue,  jn8at2mvxlw103235,minnesota
2345,19700,nissan,frontier,2019,clean vehicle,31172,silver,  1n6ad0ev3kn713569,minnesota
2346,23400,nissan,frontier,2019,clean vehicle,16248,white,  1n6ad0ev6kn772552,minnesota
2347,23300,nissan,frontier,2019,clean vehicle,18137,black,  1n6ad0ev4kn776678,minnesota
2348,17500,nissan,altima,2019,clean vehicle,25664,black,  1n4bl4ev6kc195850,minnesota
2349,17100,nissan,altima,2019,clean vehicle,31026,black,  1n4bl4ev5kc113073,minnesota
2350,15800,nissan,altima,2019,clean vehicle,41287,silver,  1n4bl4cv1kc146106,minnesota
2351,13600,nissan,altima,2019,clean vehicle,43612,black,  1n4bl4bv6kc147611,minnesota
2352,14400,nissan,altima,2019,clean vehicle,29545,black,  1n4bl4bv2kc158895,minnesota
2353,19800,nissan,frontier,2019,clean vehicle,24303,silver,  1n6ad0er7kn757187,minnesota
2354,17200,nissan,altima,2019,clean vehicle,29661,gray,  1n4bl4ev9kc174619,minnesota
2355,20300,nissan,frontier,2019,clean vehicle,18857,silver,  1n6ad0ev1kn770708,minnesota
2356,20500,nissan,frontier,2019,clean vehicle,14470,gray,  1n6ad0ev7kn771684,minnesota
2357,16500,nissan,altima,2019,clean vehicle,42364,silver,  1n4bl4ev6kc182600,minnesota
2358,16000,nissan,altima,2019,clean vehicle,37108,black,  1n4bl4cv4kc215340,minnesota
2359,14600,nissan,altima,2019,clean vehicle,26432,blue,  1n4bl4bv3kc205738,minnesota
2360,16300,nissan,rogue,2019,clean vehicle,24174,white,  knmat2mt6kp511315,minnesota
2361,15400,nissan,sport,2019,clean vehicle,30756,silver,  jn1bj1cr6kw314745,minnesota
2362,15800,nissan,rogue,2019,clean vehicle,32473,blue,  knmat2mt5kp510172,minnesota
2363,15800,nissan,sport,2019,clean vehicle,22947,blue,  jn1bj1cr1kw325880,minnesota
2364,21400,nissan,murano,2018,clean vehicle,17127,white,  5n1az2mg6jn171087,georgia
2365,15300,nissan,kicks,2019,clean vehicle,20793,gray,  3n1cp5cu6kl530566,minnesota
2366,20100,nissan,pathfinder,2019,clean vehicle,32519,black,  5n1dr2mm2kc630096,minnesota
2367,11300,nissan,sentra,2019,clean vehicle,26930,gray,  3n1ab7apxky263126,minnesota
2368,10700,nissan,sentra,2019,clean vehicle,40839,black,  3n1ab7ap7ky221626,minnesota
2369,16000,nissan,rogue,2018,clean vehicle,44732,no_color,  jn1butcp0jw1s4309,south carolina
2370,16600,nissan,rogue,2019,clean vehicle,19292,white,  5n1at2mt3kc829542,minnesota
2371,15800,nissan,sport,2019,clean vehicle,24155,gray,  jn1bj1cr4kw315960,minnesota
2372,11600,nissan,sentra,2019,clean vehicle,33369,black,  3n1ab7ap9kl608997,minnesota
2373,15000,nissan,rogue,2017,clean vehicle,28918,red,  jn8at2mv7hw264732,virginia
2374,17600,nissan,rogue,2019,clean vehicle,21623,blue,  knmat2mv3kp536609,minnesota
2375,36300,nissan,xd,2017,clean vehicle,16224,white,  1n6ba1f46hn535299,virginia
2376,15600,nissan,sport,2019,clean vehicle,26406,silver,  jn1bj1cr4kw325341,minnesota
2377,14000,nissan,rogue,2017,clean vehicle,27790,green,  knmat2mv8hp516090,virginia
2378,16600,nissan,rogue,2019,clean vehicle,19182,black,  knmat2mt6kp529541,minnesota
2379,12600,nissan,sentra,2017,clean vehicle,11837,gray,  3n1ab7ap1hy384412,tennessee
2380,20900,nissan,pathfinder,2019,clean vehicle,21774,black,  5n1dr2mm1kc635595,minnesota
2381,12700,nissan,door,2017,clean vehicle,17738,black,  1n4al3apxhc122728,tennessee
2382,15600,nissan,sport,2019,clean vehicle,27206,white,  jn1bj1cr3kw312158,minnesota
2383,18900,nissan,rogue,2019,clean vehicle,20508,silver,  5n1at2mt7kc832007,minnesota
2384,15700,nissan,sport,2019,clean vehicle,24987,blue,  jn1bj1cr6kw323624,minnesota
2385,21900,nissan,pathfinder,2019,clean vehicle,21273,gray,  5n1dr2mm6kc637875,minnesota
2386,21700,nissan,pathfinder,2019,clean vehicle,23863,black,  5n1dr2mm9kc621704,minnesota
2387,14600,nissan,rogue,2016,clean vehicle,31566,gray,  knmat2mv8gp727076,virginia
2388,12000,nissan,sentra,2019,clean vehicle,25261,gray,  3n1ab7ap2ky279224,minnesota
2389,21000,nissan,pathfinder,2019,clean vehicle,20628,silver,  5n1dr2mm3kc636893,minnesota
2390,12500,nissan,door,2017,clean vehicle,48765,blue,  1n4al3ap5hc144474,pennsylvania
2391,15900,nissan,rogue,2019,clean vehicle,30645,silver,  knmat2mt9kp518680,minnesota
2392,11800,nissan,door,2017,clean vehicle,60158,red,  1n4al3ap1hc129888,pennsylvania
2393,9900,nissan,versa,2019,clean vehicle,39985,blue,  3n1cn7ap9kl804020,minnesota
2394,10600,nissan,sentra,2018,clean vehicle,39208,black,  3n1ab7ap6jl660439,minnesota
2395,10100,nissan,sentra,2018,clean vehicle,45080,black,  3n1ab7ap1jy239344,minnesota
2396,13300,nissan,sport,2018,clean vehicle,39247,gray,  jn1bj1cr7jw262489,minnesota
2397,10100,nissan,sentra,2018,clean vehicle,46382,white,  3n1ab7ap7jy308330,minnesota
2398,10300,nissan,sentra,2018,clean vehicle,39893,black,  3n1ab7ap4jy297769,minnesota
2399,10300,nissan,sentra,2018,clean vehicle,41203,gray,  3n1ab7ap7jy307016,minnesota
2400,10300,nissan,sentra,2018,clean vehicle,40648,blue,  3n1ab7ap1jy308971,minnesota
2401,24000,nissan,murano,2018,clean vehicle,31551,gray,  5n1az2mhxjn157718,minnesota
2402,10400,nissan,sentra,2018,clean vehicle,38761,gray,  3n1ab7ap0jy322490,minnesota
2403,10200,nissan,sentra,2018,clean vehicle,42838,gray,  3n1ab7ap3jy324878,minnesota
2404,9500,nissan,versa,2018,clean vehicle,41557,blue,  3n1cn7ap6jl823820,minnesota
2405,10500,nissan,sentra,2018,clean vehicle,41136,black,  3n1ab7ap9jl662721,minnesota
2406,10500,nissan,sentra,2018,clean vehicle,41141,silver,  3n1ab7apxjl642008,minnesota
2407,3500,nissan,door,2016,clean vehicle,115716,blue,  1n4al3ap3gn379927,pennsylvania
2408,9300,nissan,versa,2018,clean vehicle,52260,black,  3n1cn7ap6jl882723,minnesota
2409,14100,nissan,rogue,2016,clean vehicle,22041,silver,  knmat2mv4gp710291,pennsylvania
